Image,Energy,Entropy,InverseDifference,Correlation,InfoMeasureCorrelation1,InfoMeasureCorrelation2,Contrast,DifferenceEntropy,DifferenceVariance,SumAverage,SumEntropy,SumVariance
16888.png,0.00123002,8.16695,0.241394,1.92655e+09,-0.422061,0.993129,255.467,2.87843,219.946,242.881,5.84094,71852.6
07547.png,0.000606669,9.08805,0.0895081,1.1882e+09,-0.268559,0.967152,611.507,3.66727,517.691,165.692,5.9206,38764.1
19828.png,0.00642189,7.81743,0.233322,3.95084e+08,-0.391577,0.988001,272.632,2.87923,237.393,206.157,5.48915,58176.2
16237.png,0.000521744,8.45491,0.075119,1.98653e+09,-0.361247,0.986901,232.47,3.04776,192.422,316.684,5.82831,117964
17834.png,0.0029973,7.5052,0.37056,1.46375e+09,-0.525545,0.997436,172.995,2.32268,154.511,293.874,5.72761,94478.4
05608.png,0.00117915,7.72372,0.263184,1.37211e+09,-0.509892,0.997261,84.9738,2.27664,72.7622,218.416,5.85943,59410.9
16462.png,0.116278,5.12228,0.612076,7.5973e+07,-0.592771,0.992948,227.638,1.82228,215.015,318.173,4.02823,138220
01588.png,0.00141638,8.6119,0.17485,2.19437e+09,-0.375305,0.989799,841.388,3.2902,764.054,259.857,5.9784,90127
02386.png,0.000222067,9.17436,0.10112,1.25286e+09,-0.235095,0.951858,700.104,3.77107,587.857,202.001,5.83574,47632.8
10692.png,0.0011935,8.01421,0.292191,1.45542e+09,-0.466284,0.995851,230.356,2.61897,204.39,222.052,5.88836,57521.4
06870.png,0.00101481,7.7803,0.30275,2.23566e+09,-0.503486,0.997118,168.571,2.33103,151.858,278.291,5.87321,84436.1
13125.png,0.00166078,7.62352,0.311401,4.22115e+08,-0.476189,0.995399,186.879,2.47884,165.891,134.841,5.66294,31098.2
00186.png,0.00527222,6.78493,0.510635,4.30731e+08,-0.569846,0.997593,300.588,2.09078,283.21,215.502,5.34043,59096.4
07805.png,0.0018778,7.71178,0.345352,3.1461e+09,-0.54537,0.998328,121.547,2.30583,106.237,280.71,5.95088,95718.6
06564.png,0.000463016,8.62413,0.155823,1.93717e+09,-0.368297,0.988904,330.04,3.07621,285.49,201.272,5.9563,49312.6
05120.png,0.0028482,6.77616,0.399979,4.24318e+08,-0.601866,0.998433,64.6302,1.73202,58.8596,193.364,5.52354,41703.6
14753.png,0.00198223,7.32333,0.408524,1.73765e+09,-0.583397,0.998703,136.811,2.08809,125.505,258.62,5.80565,77347.4
03111.png,0.0107232,6.98989,0.438354,3.23395e+08,-0.554889,0.997492,183.344,2.16325,167.992,207.956,5.43025,63465.4
06251.png,0.000877564,8.3326,0.246338,2.80854e+09,-0.449619,0.995666,282.666,2.8113,248.122,194.018,6.04247,55279.2
17727.png,0.00134251,7.64291,0.304184,6.52386e+08,-0.498916,0.996657,129.823,2.32345,114.005,151.809,5.769,34878.5
11379.png,0.000320392,8.87878,0.128677,3.37679e+09,-0.352963,0.987842,535.14,3.28942,470.346,214.845,6.0704,60539
12145.png,0.000511363,8.98505,0.162109,3.24789e+09,-0.329915,0.984265,623.871,3.49493,539.773,220.292,6.04535,63753.1
02642.png,0.00270376,8.07852,0.264847,1.10924e+09,-0.465008,0.995934,279.583,2.81757,244.911,212.014,5.88683,69441.4
19840.png,0.000856345,8.12571,0.2565,2.78511e+09,-0.453093,0.995354,181.466,2.65235,155.977,266.886,5.9241,80160.8
02769.png,0.00229511,7.68623,0.304108,1.22606e+09,-0.465602,0.994915,126.54,2.55848,106.411,250.105,5.65297,71922.5
11859.png,0.000997654,8.28323,0.226395,2.74387e+09,-0.404162,0.991833,338.69,2.94629,296.693,311.299,5.84787,105646
08643.png,0.0022098,8.01679,0.301483,1.31746e+09,-0.480716,0.9966,200.755,2.62181,175.356,206.401,5.92683,60394
03465.png,0.000943353,8.067,0.254349,1.17456e+09,-0.452157,0.99514,211.998,2.65374,185.32,188.011,5.88693,44334.2
07213.png,0.00162098,7.64402,0.228134,5.88047e+08,-0.446957,0.993382,152.231,2.49166,133.674,230.352,5.59197,58336.3
18719.png,0.000532014,8.67299,0.178192,4.79967e+09,-0.393671,0.992225,307.67,3.0975,261.663,238.101,6.07012,71796
01171.png,0.0308701,6.36879,0.565613,2.03486e+08,-0.665463,0.999064,191.36,1.8042,180.262,244.176,5.2891,94104.8
16906.png,0.00255943,8.04523,0.245056,1.37386e+09,-0.43522,0.993825,306.283,2.90317,268.14,276.18,5.78116,96323
06197.png,0.00141459,7.96383,0.305923,9.31694e+08,-0.470275,0.995952,309.337,2.67251,277.284,160.348,5.8672,43549
06517.png,0.00129406,7.90976,0.278748,9.59084e+08,-0.463231,0.9954,163.621,2.55296,141.783,199.284,5.81995,48622.6
12817.png,0.000166454,9.13097,0.0600891,1.80122e+09,-0.260971,0.964459,500.299,3.57286,416.885,203.141,5.91894,48796.4
09571.png,0.000209457,9.01238,0.117661,3.45896e+09,-0.316603,0.981543,453.792,3.42306,383.781,212.626,6.01991,55237.1
09862.png,0.00115312,7.97664,0.318237,1.95303e+09,-0.486966,0.996808,205.977,2.57548,180.631,202.202,5.9283,52079.1
09157.png,0.000389586,8.67811,0.124176,1.97661e+09,-0.328672,0.982017,266.02,3.29693,211.992,270.201,5.8162,89502
02347.png,0.0022376,7.1867,0.338409,1.77381e+08,-0.487598,0.994785,101.043,2.22274,88.9138,117.057,5.42144,17322.9
10178.png,0.000285484,8.73885,0.121231,2.85087e+09,-0.347267,0.986141,261.642,3.16768,215.117,249.813,5.96162,72172.2
00791.png,0.00156708,7.83541,0.30426,1.65507e+09,-0.515279,0.997644,88.3271,2.36899,74.0731,200.855,5.94226,56442.1
19815.png,0.00344663,8.17982,0.243561,5.65375e+08,-0.419151,0.992911,416.655,3.036,367.531,156.145,5.82255,42672.5
00376.png,0.00276351,7.11302,0.493912,2.19538e+09,-0.633877,0.999266,269.113,1.91946,255.018,288.956,5.83105,100859
14107.png,0.000551677,8.46187,0.20076,6.60165e+09,-0.440355,0.995416,294.207,2.81472,260.906,254.751,6.10405,82879.1
19798.png,0.000331102,8.78029,0.128906,3.86743e+09,-0.355718,0.987774,270.858,3.19403,223.027,251.583,6.00585,75611.8
05539.png,0.00311069,7.29831,0.344208,2.24872e+08,-0.500305,0.995871,133.408,2.30068,118.701,124.376,5.5202,24693.1
08112.png,0.00456394,8.24664,0.208832,7.13662e+08,-0.383688,0.989182,309.003,3.131,260.323,220.066,5.73,69057.2
07351.png,0.000750401,8.17198,0.248764,3.34367e+09,-0.467414,0.996279,169.808,2.6073,147.184,259.113,6.00403,84628.7
11504.png,0.000415301,8.57383,0.114014,1.43868e+09,-0.313059,0.977345,314.142,3.26766,260.49,277.547,5.72895,89646.1
17326.png,0.0473752,7.14257,0.360458,9.42115e+07,-0.446579,0.991137,364.116,2.92784,317.017,203.953,5.1039,68234.3
03739.png,0.0099147,6.53946,0.33905,2.43697e+07,-0.437779,0.986437,90.8704,2.2593,79.3582,60.1349,4.83015,8470.28
03410.png,0.00445828,7.096,0.461761,3.5101e+08,-0.564156,0.997963,519.436,2.20921,493.925,152.843,5.54368,33650
19135.png,0.0938511,4.38941,0.652283,3.51319e+06,-0.581017,0.985716,254.799,1.58632,244.033,32.1348,3.58597,6482.91
13615.png,0.00145745,7.92339,0.350189,1.49295e+09,-0.496406,0.997099,573.688,2.64265,533.932,193.517,5.9184,54618.1
14344.png,0.002831,7.37321,0.403931,8.58281e+08,-0.558048,0.998205,154.583,2.14692,141.164,207.86,5.75219,57767.9
06788.png,0.000563649,8.81603,0.138367,1.2997e+09,-0.327565,0.982708,513.027,3.38286,443.995,175.8,5.94401,45344.7
12918.png,0.00145106,7.52288,0.282242,1.08512e+09,-0.500094,0.996432,160.117,2.29211,144.098,270.283,5.69642,78342.4
01020.png,0.0030749,7.38937,0.303757,1.58e+08,-0.44524,0.992183,234.231,2.51194,211.059,115.662,5.41873,22861.7
02165.png,0.0529195,7.11658,0.343018,1.6714e+08,-0.460192,0.992348,165.63,2.64211,140.833,346.188,5.15808,136241
10694.png,0.000868679,8.49124,0.169846,2.2001e+09,-0.39749,0.991942,231.614,3.04125,191.702,231.609,5.97482,71434
00616.png,0.00337352,6.88721,0.517624,9.4438e+08,-0.657256,0.999364,32.6157,1.68632,28.6776,212.677,5.7438,54323.2
11154.png,0.00161795,8.29023,0.231995,1.05491e+09,-0.425156,0.993818,338.745,2.90887,298.702,182.019,5.9328,49979.6
05853.png,0.00205873,7.58598,0.281494,1.24325e+09,-0.490957,0.996118,87.0343,2.37331,73.0496,327.382,5.70003,116662
16787.png,0.0244163,5.29381,0.716064,2.95289e+08,-0.737217,0.998906,114.134,1.29042,109.447,331.281,4.6061,117664
02381.png,0.00133842,7.94404,0.272202,2.27834e+09,-0.494238,0.99705,189.58,2.54883,166.556,242.058,5.94677,78118
01997.png,0.00104698,8.01649,0.294724,4.59214e+09,-0.507577,0.997672,222.002,2.56472,197.991,268.06,6.02678,90312.4
04676.png,0.000546798,8.74068,0.215286,5.13647e+09,-0.382896,0.991301,502.162,3.19389,439.007,244.449,6.07343,73051.5
06875.png,0.0035837,6.59765,0.637909,1.29554e+09,-0.712318,0.999636,152.346,1.52729,145.533,219.063,5.62981,57536
11124.png,0.00318288,7.56267,0.373642,1.04737e+09,-0.51742,0.997244,266.858,2.47101,242.208,210.175,5.71654,68924.4
19164.png,0.000748185,8.07778,0.292023,4.00778e+09,-0.500212,0.997518,215.909,2.47774,194.083,225.836,6.06472,62853.6
15832.png,0.000961655,8.51678,0.221802,1.65294e+09,-0.395414,0.99181,741.203,3.21427,670.244,191.986,5.98217,53569.2
17552.png,0.00078942,8.37292,0.186829,1.68182e+09,-0.387848,0.99032,340.083,3.0927,294.853,269.842,5.83699,82291.8
02003.png,0.00177841,8.55101,0.172882,6.53127e+08,-0.34383,0.984359,381.574,3.32282,320.183,143.923,5.8174,33845.1
03752.png,0.00800185,6.63888,0.356628,1.50109e+08,-0.42994,0.985936,188.704,2.41926,167.565,222.248,4.87415,52403.9
06011.png,0.000297048,8.77563,0.14119,2.91312e+09,-0.365686,0.989242,285.68,3.11462,239.83,203.938,6.04674,54548.6
07561.png,0.00236616,7.64587,0.382126,1.55421e+09,-0.540707,0.998124,268.92,2.36332,246.576,218.72,5.88897,68162.4
06442.png,0.106788,5.71332,0.605972,8.2967e+07,-0.635772,0.997405,269.104,1.8627,254.502,324.702,4.58273,135132
06499.png,0.0397953,6.1437,0.600723,1.43647e+08,-0.664313,0.998815,98.7563,1.61064,92.868,242.801,5.09316,87676.2
00663.png,0.0198852,7.48434,0.336502,3.086e+08,-0.488191,0.995702,260.333,2.6001,233.288,271.911,5.54407,95948.6
05895.png,0.00260205,7.36247,0.377777,1.82944e+09,-0.563405,0.998322,154.193,2.26449,138.562,300.775,5.77466,107394
13192.png,0.0114673,7.24829,0.338089,9.34281e+07,-0.455939,0.992612,184.442,2.60787,160.367,113.81,5.29252,21315.3
03860.png,0.000376539,8.79414,0.114075,2.04895e+09,-0.349537,0.986835,491.141,3.24697,432.494,182.738,6.00384,47184.8
10670.png,0.00524897,6.86861,0.494446,3.42934e+08,-0.631258,0.999052,112.508,1.83116,104.085,145.332,5.62285,32167.7
08308.png,0.0013072,7.76038,0.288513,8.80566e+08,-0.487026,0.996342,135.01,2.42726,117.606,193.811,5.79885,48170.2
08688.png,0.000990133,8.13229,0.291107,6.69301e+09,-0.510386,0.99793,184.378,2.50739,164.05,235.143,6.12377,74217.6
19935.png,0.000422203,8.8939,0.138962,2.40216e+09,-0.338255,0.985364,504.738,3.40257,433.288,184.186,6.03087,48737.2
09328.png,0.00241119,7.31713,0.444427,1.1182e+09,-0.58421,0.99871,196.905,2.14962,181.087,195.242,5.79184,62877.3
10648.png,0.00148845,8.17542,0.222015,8.52077e+08,-0.402875,0.99123,422.955,2.94175,379.311,184.113,5.79591,49028
03925.png,0.000316304,8.70843,0.12085,1.87489e+09,-0.345954,0.985708,271.538,3.18698,223.801,208.246,5.93662,53207.4
08026.png,0.000865915,8.15634,0.202835,2.04742e+09,-0.42714,0.993529,274.601,2.80262,240.97,258.3,5.87379,87503.6
10545.png,0.00374094,8.94794,0.154449,1.0506e+09,-0.314547,0.980568,837.324,3.72571,721.758,237.566,5.96681,79084.6
19794.png,0.00110035,7.89724,0.266022,1.14583e+09,-0.475881,0.996092,152.839,2.52833,132.251,199.476,5.84931,53014.6
04046.png,0.00583147,7.50674,0.333282,8.54988e+08,-0.471235,0.994728,182.669,2.53268,159.424,316.293,5.54859,109967
11890.png,0.00169846,7.93059,0.266815,1.88959e+09,-0.479989,0.996375,230.328,2.76432,201.085,256.158,5.83556,88006.8
18618.png,0.00217305,7.92175,0.316879,9.33554e+08,-0.458823,0.995157,312.637,2.74859,277.585,193.53,5.78976,49616.5
10955.png,0.00102647,8.04348,0.183105,2.97692e+08,-0.346556,0.981431,255.185,2.96346,217.872,157.499,5.52247,28620.9
16701.png,0.000315447,8.94554,0.112869,4.95045e+09,-0.340921,0.986149,450.871,3.34823,386.158,263.038,6.06902,83538.9
08942.png,0.00060224,8.41127,0.229202,2.50228e+09,-0.426785,0.994328,339.261,2.85794,300.993,201.044,6.0201,51284.2
01612.png,0.00343845,7.85442,0.309708,8.92437e+08,-0.489439,0.996662,240.128,2.60761,212.676,193.524,5.84699,55947.1
09921.png,0.00115327,7.86592,0.252045,1.15851e+09,-0.47591,0.996015,179.036,2.49662,159.597,214.867,5.8366,60323.6
01455.png,0.000377992,8.83752,0.130569,3.26358e+09,-0.34171,0.985683,293.993,3.23504,242.347,249.137,5.99179,72064.1
15321.png,0.00649791,6.80742,0.482559,4.57303e+08,-0.588737,0.998166,110.746,1.94149,101.071,256.749,5.4308,73958
15490.png,0.000156377,9.25284,0.0580139,2.67482e+09,-0.254601,0.962865,666.83,3.71717,565.627,224.803,5.95506,59638
14067.png,0.000688772,8.99876,0.144485,4.23564e+09,-0.3184,0.981865,471.671,3.55443,389.748,267.566,6.01408,82609.9
03068.png,0.00507603,7.29978,0.42746,1.05374e+09,-0.562975,0.998226,234.443,2.30175,214.644,255.603,5.68122,97840.3
16024.png,0.00151186,8.14792,0.30687,3.12678e+09,-0.485344,0.997063,274.159,2.73587,239.605,221.723,6.03116,66573.7
12751.png,0.00388298,7.78027,0.292191,9.36679e+08,-0.466939,0.99527,352.037,2.76246,318.643,230.409,5.66679,72186.8
16654.png,0.000391434,8.53105,0.140472,1.10712e+09,-0.356825,0.986615,257.96,3.03748,218.283,187.636,5.86346,42279.8
17739.png,0.00496123,8.41233,0.174896,8.80548e+08,-0.382547,0.989822,329.754,3.1523,280.991,266.019,5.84725,88288.2
06109.png,0.000429764,8.49553,0.177826,6.952e+09,-0.421891,0.994199,276.996,2.87661,241.784,283.55,6.06575,97502.5
17201.png,0.0013678,7.59649,0.259933,5.13057e+08,-0.479974,0.995547,152.454,2.40191,135.097,168.125,5.67303,44563.7
13718.png,0.00106532,8.03801,0.307724,3.24858e+09,-0.500335,0.997453,236.691,2.54599,211.654,229.704,6.0243,67855.1
09466.png,0.00134635,8.11337,0.228943,1.07501e+09,-0.427724,0.993431,359.006,2.8554,321.33,180.068,5.84419,57413.4
08909.png,0.00397641,7.53893,0.349594,4.28409e+08,-0.532232,0.997722,257.631,2.31425,236.808,150.535,5.78597,36963.2
09082.png,0.0254743,6.25103,0.538422,3.02733e+08,-0.618286,0.998017,213.305,1.90309,200.994,333.815,5.046,128969
07478.png,0.0692815,5.17236,0.606796,6.77935e+06,-0.572044,0.991685,121.047,1.73174,112.399,47.0957,4.10553,8467.77
12820.png,0.000979497,8.22365,0.215073,1.38038e+09,-0.423865,0.993484,300.502,2.82289,265.734,206.062,5.88778,56851
14509.png,0.00996657,6.7995,0.462662,1.34818e+08,-0.551543,0.996976,296.306,2.25116,275.609,133.285,5.26898,28423.2
18068.png,0.000505068,8.54775,0.174484,3.1495e+09,-0.400787,0.992489,356.138,3.02698,311.736,228.759,6.0262,72425.6
09300.png,0.0293984,7.85701,0.277466,1.4537e+08,-0.405957,0.990095,411.988,3.08402,360.503,205.908,5.48715,63735.3
19577.png,0.00828847,6.5783,0.591888,8.8394e+08,-0.68461,0.999428,84.2168,1.6962,77.5708,270.531,5.46995,94246.1
08775.png,0.000672867,8.48647,0.214386,3.33788e+09,-0.412198,0.993354,294.024,2.97509,253.427,260.511,6.01133,79705.9
12790.png,0.21293,3.94565,0.711624,5.35065e+07,-0.641199,0.987408,163.291,1.41907,156.696,381.976,3.21329,180512
05495.png,0.00170539,7.65998,0.278488,3.92679e+08,-0.460227,0.994475,307.884,2.57038,280.722,128.816,5.65547,32968.9
16268.png,0.00992273,7.34044,0.362198,5.89077e+08,-0.506245,0.996277,147.433,2.44023,128.264,293.392,5.51878,106205
06578.png,0.00135916,8.11351,0.270538,1.54815e+09,-0.462481,0.995876,285.027,2.70013,255.584,218.419,5.93233,60406.6
06328.png,0.00114484,8.32215,0.210236,1.89572e+09,-0.40359,0.991917,298.334,3.05366,255.711,254.514,5.83957,76080.3
01509.png,0.000783883,8.2707,0.170441,1.24475e+09,-0.385223,0.989501,201.465,2.99457,165.846,230.827,5.76475,63274.6
18335.png,0.0011227,8.1627,0.224014,1.06923e+09,-0.411119,0.992053,294.161,2.86516,257.771,235.879,5.80418,64840.9
13287.png,0.0033527,7.84208,0.289795,1.41522e+09,-0.47667,0.995995,299.769,2.72965,268.218,273.084,5.78724,104108
02099.png,0.00944677,7.27994,0.39183,3.84615e+08,-0.458277,0.992886,421.069,2.7355,377.309,273.322,5.33618,88681.6
16087.png,0.00113321,7.9688,0.285645,1.35276e+09,-0.47839,0.996389,297.833,2.69718,264.899,186.43,5.91284,45797.5
05986.png,0.000805259,8.60811,0.15863,1.66485e+09,-0.37228,0.989366,578.622,3.21167,516.725,200.491,5.97923,56334.7
13704.png,0.000665116,8.3605,0.212585,1.15655e+09,-0.397959,0.991466,226.393,2.88855,191.28,186.467,5.8978,43005.4
18569.png,0.00133961,8.48969,0.218445,1.93187e+09,-0.395822,0.991749,414.706,3.16781,360.735,244.393,5.94809,77384.6
17029.png,0.00163039,8.43327,0.189606,1.98067e+09,-0.413613,0.993307,267.368,3.02652,226.722,228.289,5.98245,70793.4
12018.png,0.0112756,7.17686,0.393051,5.27573e+08,-0.551811,0.997725,258.986,2.31274,239.944,284.137,5.57844,109363
10210.png,0.00259582,7.54399,0.33783,4.39149e+08,-0.497789,0.996357,200.158,2.43821,178.302,165.16,5.69107,41851.1
11355.png,0.00170027,7.49887,0.427383,1.90811e+09,-0.578835,0.998797,161.814,2.14608,147.185,197.594,5.90912,49490.6
07225.png,0.00116241,8.07103,0.188995,3.44702e+08,-0.370138,0.986123,233.671,2.91454,199.135,119.684,5.61923,22859.2
16076.png,0.00634954,7.3569,0.360825,2.26806e+08,-0.481171,0.994909,307.037,2.55382,278.065,151.465,5.49075,43298.1
08751.png,0.0126507,7.17262,0.431732,5.3736e+08,-0.556259,0.99786,329.565,2.28012,306.986,302.171,5.56579,119116
06867.png,0.00475575,7.80744,0.326553,7.32059e+08,-0.448171,0.994042,320.719,2.80509,282.645,265.924,5.66372,86265.5
14133.png,0.0111867,7.25767,0.418488,4.33493e+08,-0.562648,0.998159,414.469,2.27381,389.736,230.456,5.63874,74243.1
02633.png,0.000878682,8.20363,0.227615,1.77962e+09,-0.452951,0.995543,217.953,2.74149,189.324,201.495,5.98003,59165.6
12990.png,0.00839725,6.76007,0.445404,1.18556e+08,-0.545131,0.996626,186.399,2.08723,172.057,140.165,5.27371,28962.5
06632.png,0.00656973,7.97296,0.216019,1.45228e+08,-0.359853,0.98359,418.978,3.14297,364.271,126.088,5.5462,32940.4
09385.png,0.00229427,7.46826,0.327057,4.69745e+08,-0.505387,0.996549,266.729,2.39547,243.72,145.246,5.65938,33957.9
04589.png,0.00283038,8.01734,0.248535,8.28029e+08,-0.447413,0.994658,349.024,2.8633,311.085,186.062,5.83698,62270.7
05313.png,0.000631208,8.93592,0.150299,2.51521e+09,-0.322518,0.982375,660.993,3.57057,571.145,217.939,5.98482,61376.2
19388.png,0.00136344,7.33133,0.103943,2.6008e+08,-0.197931,0.888387,120.277,2.93656,89.8241,291.527,4.6717,84405.8
02156.png,0.000951253,8.22416,0.257919,1.638e+09,-0.4296,0.993974,475.848,2.93748,426.637,224.648,5.89638,64684.2
17822.png,0.000672804,8.49664,0.131958,5.27591e+08,-0.315404,0.977428,319.251,3.30507,262.019,142.501,5.70386,29943
08686.png,0.00654427,7.93494,0.215088,6.1305e+08,-0.429088,0.992903,104.364,2.71988,82.0687,250.834,5.68998,81726.8
12829.png,0.00353603,8.0272,0.282028,5.40704e+08,-0.449289,0.994821,259.732,2.75231,228.816,164.669,5.82129,39709.3
15194.png,0.000326619,8.76447,0.125656,2.32367e+09,-0.34069,0.985073,257.337,3.17697,210.895,237.304,5.95365,68738.8
14082.png,0.0442083,5.92028,0.496994,6.6355e+07,-0.581611,0.995887,23.0021,1.73959,19.0903,185.786,4.70022,47013.7
18904.png,0.000322938,9.23728,0.0686493,1.53283e+09,-0.248287,0.95965,814.439,3.79912,700.008,197.364,5.94029,48811
17313.png,0.0133436,6.33466,0.645126,4.8596e+08,-0.692198,0.999342,232.509,1.73209,220.59,265.8,5.25809,89759.7
05271.png,0.000949096,8.21449,0.21431,1.4415e+09,-0.411932,0.992345,441.11,2.91046,399.891,233.642,5.83778,69805.2
19108.png,0.00362655,7.47687,0.349518,3.1905e+08,-0.509863,0.996774,328.279,2.37221,305.405,136.605,5.66902,26555.8
14091.png,0.000356786,8.81089,0.124893,1.83584e+09,-0.331196,0.983472,437.314,3.30086,375.749,200.772,5.94721,50083.9
04833.png,0.00015141,9.28663,0.0766602,4.80809e+09,-0.279785,0.973139,589.444,3.63115,498.117,240.544,6.06917,68839.6
14495.png,0.0015886,8.08306,0.247177,1.32362e+09,-0.4513,0.995122,317.007,2.77415,283.13,198.941,5.89663,67207.8
17403.png,0.00196116,8.31272,0.235443,1.84226e+09,-0.432055,0.994432,403.185,2.95589,358.576,222.91,5.95316,69138.5
18631.png,0.00122107,7.61276,0.397995,4.28451e+09,-0.590435,0.999077,152.189,2.08219,139.602,217.335,6.0543,64148.4
05661.png,0.109427,5.54565,0.604385,1.03539e+07,-0.608207,0.995848,162.917,1.75945,152.936,84.0007,4.43512,17696.9
19421.png,0.00386346,7.70314,0.310608,9.77383e+08,-0.492948,0.996494,191.201,2.5362,169.723,250.376,5.74406,77471.3
11548.png,0.0148053,7.14672,0.450119,1.55239e+08,-0.55962,0.997913,173.098,2.17797,158.083,154.647,5.54628,35805.1
05934.png,0.00192698,7.76285,0.217285,1.03923e+08,-0.353332,0.980776,231.111,2.86346,197.907,85.1149,5.3904,13879.1
00116.png,0.0198868,7.45699,0.340317,3.10724e+08,-0.461809,0.993871,267.469,2.70488,236.478,279.689,5.42958,100123
05737.png,0.172876,4.73767,0.632523,4.51046e+07,-0.570414,0.98808,202.567,1.72741,191.79,279.171,3.70813,123891
16137.png,0.0010734,7.92321,0.281372,1.89585e+09,-0.491501,0.996899,165.4,2.49871,144.64,207.151,5.91969,59013.9
13068.png,0.00213775,8.02009,0.320572,2.08602e+09,-0.452385,0.99501,452.622,2.99606,401.917,289.788,5.77569,92913
02604.png,0.00473185,7.38714,0.341492,5.39744e+08,-0.498168,0.995993,224.453,2.44941,203.423,247.59,5.53551,68560
03878.png,0.00252801,7.85515,0.302307,7.94827e+08,-0.461708,0.995146,496.045,2.8341,452.398,196.646,5.75892,61214.1
14194.png,0.000507902,8.66808,0.127655,1.24821e+09,-0.318897,0.979673,277.09,3.22432,226.616,205.981,5.82307,50138.4
17852.png,0.00103712,8.02655,0.271469,2.93386e+09,-0.47824,0.996503,473.309,2.71189,435.019,252.486,5.94848,81803.5
04305.png,0.00869804,7.15955,0.277313,4.69011e+08,-0.479275,0.994123,34.5383,2.21724,25.9032,275.981,5.33909,83576.4
19002.png,0.0325481,6.54574,0.524475,1.96341e+08,-0.600491,0.99805,310.916,2.03596,293.14,254.841,5.19698,99223.1
06365.png,0.000899765,8.39967,0.190445,2.13816e+09,-0.398494,0.991678,292.716,3.05083,248.599,222.11,5.9147,76010.5
13563.png,0.000697087,8.10101,0.170685,1.5457e+09,-0.400525,0.990622,130.493,2.86259,102.279,252.355,5.71521,84956.9
