Image,Energy,Entropy,InverseDifference,Correlation,InfoMeasureCorrelation1,InfoMeasureCorrelation2,Contrast,DifferenceEntropy,DifferenceVariance,SumAverage,SumEntropy,SumVariance
05037.png,0.000778282,8.442,0.15007,7.58613e+08,-0.372577,0.9886,423.205,3.07125,373.605,150.969,5.86967,34747.4
16381.png,0.00588793,7.73011,0.288452,5.08446e+08,-0.465425,0.995022,317.746,2.78335,283.486,197.7,5.68576,69744
01013.png,0.00125108,7.67863,0.290802,1.167e+09,-0.515393,0.997383,147.187,2.32776,132.292,185.703,5.83869,49578.6
06984.png,0.00569323,6.79758,0.448196,2.75048e+08,-0.604689,0.998515,223.204,2.05102,208.356,122.86,5.48574,33313.5
17045.png,0.000262288,8.81818,0.0974274,1.2797e+09,-0.325266,0.982211,316.179,3.23875,264.59,177.173,5.9426,42325.7
12588.png,0.00105192,7.85103,0.271255,1.26137e+09,-0.500148,0.997118,243.948,2.45097,221.216,178.912,5.91002,40725
10889.png,0.00624379,6.55768,0.495682,1.68734e+08,-0.612265,0.998364,155.441,1.8322,145.751,122.614,5.33276,22522.4
03553.png,0.000182385,9.11965,0.0886993,1.23871e+10,-0.330492,0.985177,442.78,3.37943,375.642,261.169,6.14208,81599.5
08679.png,0.00294441,7.44838,0.26561,8.42637e+08,-0.490582,0.99575,105.252,2.34778,90.4335,257.924,5.59493,77385.2
14125.png,0.00156795,7.91215,0.257812,1.52333e+09,-0.484331,0.996549,184.615,2.58839,160.877,218.801,5.90222,67996.3
15352.png,0.00212677,7.33473,0.206161,4.62924e+08,-0.417959,0.988849,212.185,2.50081,189.747,268.359,5.30915,73569.7
19369.png,0.000373797,8.68817,0.115479,2.57309e+09,-0.346818,0.985772,299.866,3.21062,248.275,258.83,5.92236,81236.2
09849.png,0.00577976,7.05843,0.409378,1.04434e+09,-0.573714,0.998159,241.831,2.21789,223.6,331.53,5.57532,127979
10357.png,0.000332952,8.83444,0.142273,1.23806e+10,-0.387284,0.99215,552.264,3.17973,491.824,237.565,6.16072,75824.3
08505.png,0.000358975,8.69029,0.146149,5.28008e+09,-0.399483,0.992874,302.087,3.03471,258.804,204.282,6.11294,58747.4
11598.png,0.00789513,6.54082,0.470444,5.50598e+08,-0.619027,0.998476,169.98,1.92663,159.1,275.388,5.30231,87610.9
05277.png,0.000449608,8.42591,0.163254,2.66341e+09,-0.404378,0.992409,141.97,2.80212,114.751,230.879,5.9591,64635.4
18466.png,0.00157584,7.82752,0.273117,1.13618e+09,-0.491001,0.996678,198.452,2.46335,179.156,178.407,5.86274,53370.8
15254.png,0.000326087,8.88473,0.0997772,4.2668e+09,-0.357731,0.988603,365.759,3.2222,312.096,219.14,6.09479,65104.6
13215.png,0.00184936,7.40125,0.345825,1.68374e+09,-0.562819,0.99836,154.068,2.09705,141.727,275.091,5.81198,83627.2
13547.png,0.000634399,8.71849,0.156189,7.43435e+09,-0.392757,0.9923,451.054,3.18577,395.911,295.133,6.10437,107421
02151.png,0.000191759,9.25296,0.0804901,3.56972e+09,-0.283177,0.973986,588.511,3.65778,494.303,209.786,6.062,56047.2
10456.png,0.00172723,7.72393,0.242767,1.37567e+09,-0.503109,0.996991,81.1587,2.31393,68.7527,237.788,5.82253,74546.9
07984.png,0.000504921,8.39214,0.142593,1.49815e+09,-0.400097,0.99182,247.205,2.89012,213.002,195.437,5.92196,52222.2
07094.png,0.00361253,6.62631,0.595779,1.79851e+09,-0.714947,0.999662,129.751,1.48095,124.068,260.936,5.73279,88661.3
05860.png,0.00208333,7.65934,0.258652,9.3126e+08,-0.481406,0.995792,308.519,2.58075,280.13,247.016,5.72472,88604.4
11189.png,0.00179891,8.67038,0.156662,2.26367e+09,-0.373058,0.98977,372.348,3.21372,318.383,245.059,5.9815,76240.2
19479.png,0.00130434,8.24087,0.19072,7.16535e+08,-0.404467,0.991683,490.33,2.95444,443.552,162.756,5.84316,39245.7
10631.png,0.00164784,7.9525,0.256851,1.72337e+09,-0.484168,0.99663,182.09,2.53046,160.692,239.446,5.9091,68904.9
17905.png,0.00135742,8.5706,0.135132,2.07716e+09,-0.379493,0.990158,437.213,3.17163,384.279,299.884,5.9647,110751
03720.png,0.00149255,7.84853,0.195496,1.17999e+09,-0.464916,0.995339,82.5079,2.51302,66.0821,221.998,5.78969,65106.1
19827.png,0.00139941,7.62788,0.291138,6.43309e+08,-0.510066,0.997091,110.19,2.32207,95.3553,146.228,5.79679,33751
02082.png,0.001294,8.09163,0.246216,3.04493e+09,-0.484338,0.996915,381.047,2.68157,347.737,237.117,6.01617,83410.2
08023.png,0.000583364,8.45623,0.130402,2.62991e+09,-0.382952,0.990084,169.235,3.03024,132.942,300.764,5.88942,102839
13835.png,0.00247018,7.35595,0.400925,7.37477e+08,-0.525638,0.997167,183.764,2.34367,165.466,197.321,5.61735,50388
00881.png,0.0005231,8.18727,0.14917,9.60401e+08,-0.415205,0.992566,164.292,2.66769,141.014,179.108,5.84602,40504.5
04266.png,0.000237359,8.95189,0.0899658,5.66144e+09,-0.347013,0.98724,526.02,3.30771,461.191,236.842,6.0967,74984.8
01131.png,0.000317703,8.80627,0.0916443,1.37171e+09,-0.32002,0.980898,323.754,3.36631,263.413,183.792,5.90289,48434.4
13548.png,0.000934233,7.76253,0.218475,6.5185e+08,-0.459232,0.994722,105.1,2.40416,89.4929,181.879,5.72015,38769.2
07258.png,0.0019084,7.9423,0.265305,1.66581e+09,-0.47526,0.996167,323.599,2.61733,294.505,261.897,5.87294,83892.3
08551.png,0.0570349,5.81628,0.500488,1.51307e+07,-0.553574,0.993824,192.632,1.9803,179.773,67.0941,4.55748,15005.3
13485.png,0.025039,5.93275,0.470291,1.71866e+07,-0.530464,0.992759,125.229,1.9172,115.147,66.0652,4.65356,10551.1
12216.png,0.0555393,6.01672,0.537155,1.95336e+08,-0.608999,0.997268,262.312,1.92033,248.542,387.646,4.83026,173868
17704.png,0.00013916,9.38683,0.0580139,4.38182e+09,-0.256844,0.965214,644.73,3.78963,535.7,237.943,6.04572,66926.1
18715.png,0.0012615,8.02569,0.238007,2.10498e+09,-0.484126,0.99678,208.588,2.53821,185.588,210.511,5.96418,58768.4
10762.png,0.00365752,7.33077,0.302002,2.55153e+08,-0.474227,0.994347,367.85,2.49789,341.369,125.227,5.48041,35625.6
02512.png,0.00182766,7.69005,0.334351,2.45295e+09,-0.550312,0.998418,298.358,2.31753,277.441,241.127,5.96995,84658.7
12755.png,0.000412661,8.98411,0.116318,2.0742e+09,-0.304999,0.978377,813.96,3.61048,715.264,190.689,5.9671,54010.1
04283.png,0.00317032,7.33395,0.351089,1.27032e+09,-0.550458,0.997944,187.569,2.22079,171.486,292.881,5.71616,99959.7
03826.png,0.000335543,8.82703,0.126495,3.08911e+09,-0.349301,0.986981,352.295,3.23058,298.424,194.747,6.02602,51384.1
04967.png,0.000587827,8.63289,0.207748,4.397e+09,-0.403424,0.99305,469.016,3.11915,412.207,214.947,6.08877,61669.9
17722.png,0.00212565,7.32303,0.333069,1.01237e+09,-0.545151,0.997769,199.349,2.17853,184.036,260.102,5.71087,84903
04152.png,0.00406452,6.55853,0.427139,8.9489e+07,-0.565206,0.996963,158.53,1.89113,149.203,99.3135,5.22277,12883.7
07977.png,0.000503655,8.35294,0.180435,4.82275e+09,-0.44298,0.995308,265.898,2.70739,236.958,285.311,6.04411,92716.5
06024.png,0.000572199,8.35158,0.127518,3.88896e+08,-0.335162,0.981139,456.002,3.12858,403.424,132.515,5.68821,30085.5
03611.png,0.00216305,7.6269,0.297607,4.70152e+08,-0.498385,0.996582,130.364,2.5146,110.706,135.998,5.73397,27269.7
10074.png,0.000206265,8.97277,0.0995026,1.39062e+09,-0.296946,0.975997,507.889,3.48303,431.365,178.196,5.92937,42264
05455.png,0.00502088,6.87758,0.436295,2.4107e+08,-0.573182,0.997866,221.874,2.06345,206.942,152.496,5.45722,32214.4
10672.png,0.00174025,8.12434,0.19368,1.39591e+09,-0.427413,0.993443,160.774,2.7733,133.784,248.298,5.83423,74025.5
19630.png,0.00157316,7.93409,0.265991,1.60256e+09,-0.494362,0.997036,279.798,2.5495,254.202,231.521,5.94183,71733.6
06276.png,0.00102899,8.44983,0.205078,3.31331e+09,-0.431905,0.994816,281.695,2.95662,240.637,210.589,6.05376,59761.6
15555.png,0.00110203,8.20484,0.157669,6.15841e+08,-0.366144,0.986282,271.749,2.94511,234.339,218.211,5.69813,52941.9
13987.png,0.000264562,8.8772,0.127502,2.86755e+09,-0.347902,0.986999,547.531,3.40387,475.211,199.992,6.02655,56481.6
09945.png,0.001009,7.90212,0.248276,1.16212e+09,-0.477918,0.996216,236.523,2.54266,212.79,188.145,5.87131,47932.5
09141.png,0.0012809,7.74672,0.264191,7.23598e+08,-0.503022,0.997035,218.084,2.37191,198.602,140.131,5.85435,31982
13404.png,0.000802314,8.18635,0.239029,3.27672e+09,-0.477047,0.996776,132.23,2.58418,111.292,212.924,6.05328,60631.5
14501.png,0.00036298,8.84617,0.09375,2.06787e+09,-0.325546,0.982481,296.556,3.3086,240.927,199.459,5.96001,52942.2
17981.png,0.000316583,8.76189,0.120605,4.70313e+09,-0.370425,0.989836,301.449,3.10378,255.972,239.143,6.05254,70659.9
06390.png,0.00077509,8.146,0.215256,1.2651e+09,-0.433477,0.994033,323.556,2.75503,290.25,177.107,5.87459,42391.2
02155.png,0.000376324,9.11097,0.143936,5.86724e+09,-0.319857,0.982915,668.333,3.61593,574.261,227.567,6.09086,67666.8
19415.png,0.0005538,8.61224,0.108261,8.74944e+08,-0.34451,0.984865,358.682,3.19648,305.997,178.885,5.87987,52967.7
16406.png,0.00408862,7.39501,0.348297,1.06227e+09,-0.526282,0.997265,139.678,2.40581,121.092,293.332,5.66648,99109.6
10587.png,0.000435067,8.47056,0.132339,1.95793e+09,-0.392434,0.991302,355.177,2.94374,313.754,214.48,5.94967,58733.1
13525.png,0.00144491,8.11964,0.191879,9.27112e+08,-0.385644,0.988782,517.787,3.13784,458.594,227.127,5.69696,73506.8
06054.png,0.00100671,8.04007,0.203857,1.0263e+09,-0.455267,0.99526,248.743,2.59548,222.813,202.135,5.88347,50017.7
18608.png,0.00645729,6.87814,0.428802,1.92466e+08,-0.581383,0.998092,76.4487,2.00467,67.617,113.114,5.43887,21688.6
11349.png,0.000632952,8.26754,0.174973,6.85169e+08,-0.363484,0.986259,335.256,2.96225,291.095,169.382,5.7265,34019.4
10176.png,0.0012315,7.67104,0.217224,5.59955e+08,-0.460823,0.994543,124.629,2.37766,108.69,198.931,5.66225,45144.2
06044.png,0.00037552,8.46152,0.158813,6.65821e+09,-0.441622,0.995497,216.096,2.73827,188.002,251.411,6.11202,76442.8
06587.png,0.000349469,8.56263,0.135193,1.8314e+09,-0.376191,0.989708,248.471,2.95773,211.132,182.034,5.9514,42452.8
01574.png,0.000431458,8.79885,0.0956879,1.88801e+09,-0.338039,0.98476,415.829,3.29189,356.603,210.072,5.97363,68017.6
19998.png,0.00942069,7.50832,0.364609,7.1002e+08,-0.470633,0.994683,739.608,2.95106,677.777,334.663,5.5192,137880
00233.png,0.0108315,6.73858,0.346268,4.85885e+07,-0.483919,0.992769,195.924,2.22592,180.643,77.8206,5.09665,14922.6
19205.png,0.00381789,7.21422,0.364685,5.08593e+08,-0.559519,0.998015,136.511,2.19246,122.663,158.927,5.66564,51311.4
19114.png,0.00493113,6.35291,0.48349,1.7221e+08,-0.65204,0.998865,24.1116,1.56901,21.5046,118.899,5.34193,17912.3
15265.png,0.0602726,6.23142,0.485367,4.40137e+07,-0.545385,0.99501,489.062,2.25423,463.028,133.697,4.80073,42914.5
13413.png,0.000520885,8.40774,0.189117,3.38701e+09,-0.433708,0.994828,291.089,2.8309,256.034,214.805,6.04744,61301.4
08263.png,0.00025752,8.99033,0.0896606,3.89663e+09,-0.321798,0.982571,341.017,3.35171,280.331,231.055,6.0346,65231.8
04932.png,0.000991487,8.22871,0.188232,1.87321e+09,-0.437125,0.994566,165.124,2.72919,139.181,220.927,5.94642,65708.6
12377.png,0.000433727,8.56318,0.166367,4.05146e+09,-0.41291,0.993669,419.161,2.96737,375.159,212.047,6.07118,63338.2
05659.png,0.000392706,8.62611,0.144333,3.17456e+09,-0.398902,0.992588,346.423,2.99496,303.085,197.526,6.06972,55436.4
19842.png,0.000950851,8.37889,0.200806,1.66038e+09,-0.419854,0.993663,365.767,2.97465,321.066,183.985,5.97367,53194.5
14264.png,0.000472507,8.94366,0.151825,5.75442e+09,-0.35145,0.987922,728.062,3.45337,644.181,227.219,6.09942,70766.5
04553.png,0.00211654,8.01832,0.190552,7.95855e+08,-0.422927,0.992649,396.146,2.85566,358.76,186.895,5.75127,60456.3
00625.png,0.00219029,7.79994,0.305481,1.51364e+09,-0.498113,0.996931,292.845,2.60817,263.805,243.814,5.86054,86275.9
18933.png,0.000832532,8.44373,0.19397,3.52848e+09,-0.425077,0.994291,435.231,2.97076,390.108,252.081,6.04412,80993.6
09127.png,0.00685991,7.34788,0.287323,1.64782e+08,-0.474711,0.994439,183.161,2.49568,163.018,135.027,5.48457,39124.8
04758.png,0.00103154,7.69537,0.278,1.93005e+09,-0.520963,0.997605,50.7684,2.23676,40.4808,217.253,5.87587,56195.2
00483.png,0.000556144,8.27699,0.194656,2.02026e+09,-0.437039,0.994693,160.134,2.69167,135.026,186.202,5.9787,46243.6
13180.png,0.000683065,7.99354,0.20256,1.42966e+09,-0.467225,0.995863,246.157,2.51714,223.258,184.047,5.89692,45993.7
13153.png,0.0012245,7.88564,0.184921,3.22396e+08,-0.385159,0.98746,169.859,2.73384,143.46,151.647,5.55908,29722.1
08063.png,0.0017025,8.50438,0.186401,2.06811e+09,-0.395902,0.991813,386.646,3.09798,337.346,241.921,5.95232,75884.9
09391.png,0.00740264,7.60636,0.272812,4.62653e+08,-0.457513,0.994077,217.574,2.65916,192.099,224.148,5.54363,66476.3
06372.png,0.000996981,8.25563,0.218216,3.18972e+09,-0.452815,0.995667,306.645,2.75876,273.973,251.306,6.00552,80159.7
11052.png,0.000662256,8.33249,0.185135,2.0164e+09,-0.409924,0.992603,225.116,2.91405,188.833,215.575,5.92149,59914.1
05174.png,0.000303161,8.62872,0.0681305,4.26002e+08,-0.263168,0.959914,293.785,3.29586,238.224,147.375,5.63427,26404.5
15023.png,0.0116366,7.10483,0.409851,6.10435e+08,-0.563131,0.997944,162.316,2.30752,144.635,307.268,5.52805,114621
16356.png,0.0100383,7.31973,0.383255,7.03217e+08,-0.528337,0.997184,359.02,2.50614,330.183,313.301,5.57336,126504
08566.png,0.00210353,8.14031,0.225128,1.0929e+09,-0.410559,0.991899,1109.28,3.16903,1031.26,231.638,5.80986,79625.2
16493.png,0.00250202,8.06081,0.200424,1.48647e+09,-0.443579,0.994521,158.718,2.75842,132.242,292.959,5.83298,101750
03961.png,0.00124294,7.66374,0.18367,1.12685e+09,-0.452011,0.993854,155.072,2.50309,135.687,308.793,5.62917,108327
16959.png,0.00103537,7.49255,0.294296,1.45875e+09,-0.54227,0.997958,69.2088,2.02881,60.7782,209.017,5.82049,50162.7
06300.png,0.00172748,8.85839,0.127396,1.39681e+09,-0.319181,0.981063,724.631,3.58645,630.425,257.349,5.96813,86832.6
11823.png,0.0332008,6.2634,0.48613,2.61705e+08,-0.544844,0.995103,296.026,2.19294,275.436,394.602,4.8578,171933
15635.png,0.000786709,7.82361,0.196945,2.2128e+09,-0.469861,0.995581,79.6717,2.36349,66.601,304.011,5.79738,99433.1
08619.png,0.000517425,8.36917,0.217026,5.80625e+09,-0.45609,0.996124,304.385,2.73148,272.567,235.793,6.09871,69865.5
15012.png,0.000496833,8.30687,0.18396,4.14121e+09,-0.460432,0.996217,220.859,2.63336,195.147,212.419,6.0755,56713.1
01135.png,0.000861425,8.25196,0.220337,5.21827e+09,-0.475125,0.996818,226.484,2.61727,200.089,256.955,6.08699,82040.7
09270.png,0.000415048,8.43485,0.114609,1.22869e+09,-0.368525,0.987958,168.451,2.93143,136.204,207.43,5.85156,50636.4
10362.png,0.0578696,6.83744,0.394958,8.57279e+07,-0.509493,0.994986,279.38,2.468,253.937,216.438,5.10202,75064.5
17119.png,0.000592814,8.45626,0.169235,1.55456e+09,-0.387622,0.990671,406.746,3.02616,358.803,214.825,5.91621,57095.9
19034.png,0.00113402,7.93671,0.273712,1.23556e+09,-0.459539,0.995251,218.756,2.62362,193.608,202.456,5.81442,48257.6
17918.png,0.115503,5.54948,0.561981,8.51295e+07,-0.595394,0.995195,201.419,1.91114,189.108,352.936,4.3606,152761
01502.png,0.00102387,7.86971,0.302094,3.18386e+09,-0.527662,0.998074,165.666,2.39815,146.86,223.5,6.01128,68893.5
05100.png,0.00101746,8.54272,0.148239,1.43318e+09,-0.365981,0.988137,507.949,3.27858,443.01,217.455,5.89616,64279.2
01060.png,0.00110934,8.1737,0.216339,2.41089e+09,-0.444238,0.994899,310.499,2.74961,277.951,266.49,5.92151,82229.6
15980.png,0.00102623,8.64589,0.091568,3.12352e+08,-0.281021,0.967539,575.218,3.5492,489.983,131.668,5.72153,33101.6
13912.png,0.00141774,7.85157,0.248199,2.48191e+09,-0.517366,0.997739,88.5088,2.31819,75.8657,261.99,5.96985,86686.3
14882.png,0.000445134,8.40493,0.123672,2.62646e+09,-0.411496,0.993017,76.3033,2.71339,54.861,243.191,5.97509,68791.4
18160.png,0.000527154,8.26275,0.176437,4.30879e+09,-0.450488,0.995547,151.982,2.6413,129.099,261.094,6.0164,85579
14097.png,0.00255672,7.64689,0.294495,1.62481e+09,-0.522494,0.997575,126.958,2.31623,111.381,279.785,5.84495,103930
06134.png,0.0010375,8.35388,0.12384,9.19265e+08,-0.359513,0.986013,240.076,3.11498,196.483,245.443,5.76397,75647.3
08602.png,0.000470119,8.32132,0.145432,1.23451e+09,-0.384628,0.989672,181.927,2.88696,150.639,209.421,5.8338,54334.6
17536.png,0.00172125,7.53365,0.31105,9.41275e+08,-0.521197,0.997333,326.143,2.33958,303.251,203.907,5.76807,64896.6
02725.png,0.0035731,7.14305,0.363007,6.42727e+08,-0.509505,0.995935,229.659,2.49129,205.568,232.268,5.41895,67828.6
10642.png,0.00235649,7.71086,0.271393,9.46139e+08,-0.508756,0.997191,156.886,2.37223,140.258,198.075,5.83929,57393.9
05905.png,0.00104074,7.88724,0.203873,4.64647e+08,-0.412831,0.991082,194.031,2.63715,169.095,166.807,5.64597,32912.5
02654.png,0.000236763,9.07266,0.0832977,3.32789e+09,-0.309189,0.980132,526.847,3.47389,450.499,220.569,6.04389,60985.1
06945.png,0.00149866,7.90049,0.241852,8.23448e+08,-0.464568,0.995463,186.605,2.61321,163.02,169.568,5.82167,48803.8
11362.png,0.00592371,6.464,0.332031,7.44035e+07,-0.459888,0.988818,111.711,2.09577,101.383,137.719,4.86239,22307.8
09643.png,0.0587822,6.61339,0.418076,6.35631e+07,-0.529014,0.995393,285.916,2.4065,263.803,168.676,4.98713,56455.4
11509.png,0.000975995,8.13306,0.173767,6.93439e+08,-0.397789,0.990459,142.809,2.73376,118.03,203.179,5.75148,47757
17435.png,0.000371266,8.87737,0.115372,7.43148e+09,-0.372277,0.990578,470.633,3.24068,411.294,240.215,6.13299,75052.4
09416.png,0.000634902,8.41849,0.231247,4.35057e+09,-0.432948,0.994809,305.124,2.97374,264.604,220.575,6.03524,61556.9
08586.png,0.00226884,7.59338,0.311371,1.75147e+09,-0.546992,0.99822,137.604,2.25168,123.572,265.614,5.88902,89096.8
04722.png,0.000270779,8.71529,0.0843811,9.27419e+08,-0.295313,0.973259,244.865,3.27541,192.862,212.795,5.77462,51401.6
06831.png,0.00179332,7.57507,0.281204,5.24702e+08,-0.515758,0.997204,76.6112,2.23965,65.0658,146.529,5.78427,33268
10584.png,0.000858692,7.76536,0.202942,1.0078e+09,-0.479874,0.995987,31.2328,2.29194,21.36,197.879,5.7944,45464.1
07669.png,0.000820352,8.7532,0.168121,6.0445e+09,-0.384079,0.991484,587.188,3.30296,518.06,284.482,6.10125,103470
08331.png,0.00354312,7.26905,0.324554,1.60244e+08,-0.478694,0.99446,194.91,2.4458,173.597,103.4,5.44566,21971.9
14243.png,0.00188548,7.63314,0.342438,2.63582e+09,-0.550801,0.998362,234.145,2.34126,214.339,251.194,5.92192,89305.7
18793.png,0.000760799,8.36484,0.227234,2.1502e+09,-0.421201,0.993741,368.181,2.9965,323.39,189.54,5.95853,48555.2
15472.png,0.0537191,6.88038,0.403214,4.65966e+07,-0.502059,0.994668,229.309,2.45727,205.646,143.108,5.11893,38049.6
10111.png,0.000313116,8.73152,0.108215,3.63464e+09,-0.373259,0.990073,376.485,3.09736,328.885,227.189,6.04521,70381.2
06958.png,0.0003053,8.78637,0.101273,1.86801e+09,-0.342894,0.985607,286.044,3.18878,236.858,182.646,5.98045,46209.8
08504.png,0.000838961,8.03846,0.228439,5.14094e+09,-0.500029,0.997441,93.1418,2.46346,77.0979,272.571,6.03536,91434.4
06487.png,0.00262413,7.84554,0.250992,3.68611e+08,-0.450251,0.994338,352.473,2.67821,320.913,137.179,5.73159,30254.2
14123.png,0.000488979,8.4359,0.162857,2.42178e+09,-0.410883,0.993063,239.056,2.83404,206.536,239.325,5.98625,67174.3
19529.png,0.000497032,8.76432,0.0758362,9.7746e+08,-0.288275,0.971371,324.227,3.41981,259.861,185.432,5.78721,47185.9
17539.png,0.0035335,7.09242,0.306732,5.65503e+08,-0.520542,0.99635,150.727,2.17738,137.263,273.54,5.47258,84380.5
12110.png,0.000483281,8.69362,0.143021,1.73761e+09,-0.354996,0.987201,456.054,3.24754,397.888,185.561,5.96228,47542
07504.png,0.000927722,8.57579,0.174896,2.38687e+09,-0.395076,0.992003,409.344,3.14775,356.484,218.981,6.01889,66836.1
03920.png,0.00153493,7.59725,0.279205,8.46753e+08,-0.503788,0.996765,208.175,2.37471,188.883,182.374,5.75763,52736.3
19130.png,0.00076524,8.12272,0.200256,8.26696e+08,-0.41872,0.992671,231.674,2.74162,202.376,177.895,5.81438,38508.8
05720.png,0.000653046,8.42891,0.218918,2.61755e+09,-0.410775,0.993031,365.369,3.09359,316.355,220.954,5.96266,64090.3
03144.png,0.000142898,9.36656,0.0559082,1.04274e+10,-0.276903,0.972834,661.598,3.72829,558.191,264.539,6.11954,86719.8
02990.png,0.000626977,8.16602,0.214157,1.89245e+09,-0.460087,0.995872,168.019,2.59411,144.952,181.813,5.98458,46366.3
18732.png,0.00196219,7.23212,0.270248,2.89556e+08,-0.478966,0.994388,127.98,2.25265,114.298,154.403,5.43225,30701.9
16603.png,0.000864246,8.12304,0.211853,1.31123e+09,-0.451131,0.995221,242.528,2.70489,213.02,193.055,5.93197,53945.5
03812.png,0.00125531,7.74226,0.207336,7.89269e+08,-0.466488,0.995138,72.4151,2.36841,59.1742,236.12,5.72937,61807.3
19531.png,0.0262277,6.9011,0.4142,2.97794e+08,-0.547005,0.997022,234.518,2.32747,214.369,317.68,5.28859,125066
07633.png,0.000581471,8.09986,0.14621,5.45939e+08,-0.397082,0.990229,113.755,2.69454,91.587,155.095,5.73322,32910.6
00599.png,0.000467449,8.54558,0.127441,1.19119e+09,-0.362194,0.987574,253.279,3.03397,213.004,177.179,5.89717,40370.9
12645.png,0.000482594,8.48018,0.174988,4.36106e+09,-0.424547,0.994364,268.27,2.84249,233.17,231.209,6.06694,67209.8
19758.png,0.00100314,7.71019,0.263504,2.41022e+09,-0.504625,0.997033,113.194,2.27986,99.8304,302.284,5.83052,97101.9
06675.png,0.00162295,7.66396,0.259445,8.53331e+08,-0.48666,0.996113,70.883,2.37205,57.3578,190.973,5.72667,44749.5
12002.png,0.021469,7.03231,0.351334,2.58466e+08,-0.467833,0.9927,120.839,2.54918,100.134,274.532,5.15989,100098
12393.png,0.00103277,8.25363,0.209152,1.62179e+09,-0.424329,0.993625,349.701,2.90352,309.4,223.041,5.91131,69967.9
02157.png,0.00395319,6.91974,0.472473,8.93485e+08,-0.603179,0.998641,81.3169,1.94815,72.6464,236.774,5.54143,64179.1
12599.png,0.00146347,8.03503,0.231247,1.93189e+09,-0.453526,0.995135,187.633,2.80329,157.991,248.063,5.84556,77586.9
12880.png,0.00052498,8.7905,0.100296,1.70149e+09,-0.33345,0.983786,654.138,3.3919,580.661,205.839,5.95542,63693
